MONTH;BOROUGH;COMMUNITYDISTRICT;REFUSETONSCOLLECTED;PAPERTONSCOLLECTED;MGPTONSCOLLECTED;RESORGANICSTONS;SCHOOLORGANICTONS;LEAVESORGANICTONS;XMASTREETONS;BOROUGH_ID
2003 / 12;Queens;06;3416.170000000000073;652.779999999999973;;;;;;4
1990 / 11;Manhattan;06;3968.800000000000182;;;;;;;1
2017 / 11;Queens;09;3817.300000000000182;444.490000000000009;485.960000000000036;348.930000000000007;33.480000000000004;;;4
2018 / 06;Manhattan;03;3111.630000000000109;349.699999999999989;330.920000000000016;;34.990000000000002;;;1
2018 / 01;Manhattan;07;5045.590000000000146;1110.6400000000001;820.159999999999968;19.809999999999999;31.830000000000002;;57.600000000000001;1
2003 / 11;Queens;09;4747.069999999999709;511.300000000000011;;;;11.15;;4
2018 / 01;Queens;03;4589.789999999999964;378.95999999999998;474.720000000000027;;;;39.600000000000001;4
2018 / 07;Bronx;07;3860.960000000000036;283.019999999999982;427.689999999999998;;;;;2
2002 / 05;Bronx;10;2828.730000000000018;500.660000000000025;390.04000000000002;;;;;2
2004 / 01;Brooklyn;02;2417.940000000000055;57.630000000000003;;;;;21.0;3
2018 / 01;Manhattan;11;2267.880000000000109;223.900000000000006;206.539999999999992;;;;17.5;1
2018 / 03;Brooklyn;06;2029.049999999999955;610.759999999999991;429.800000000000011;94.100000000000009;53.840000000000003;;;3
2017 / 11;Brooklyn;09;3093.460000000000036;265.45999999999998;220.530000000000001;;;8.370000000000001;;3
2018 / 01;Queens;09;3522.159999999999854;467.379999999999995;523.5;185.080000000000013;31.890000000000001;;45.0;4
2017 / 09;Bronx;03;1879.930000000000064;104.700000000000003;142.47999999999999;;;;;2
2017 / 11;Bronx;02;1536.430000000000064;88.850000000000009;145.72999999999999;;;;;2
2018 / 08;Staten Island;01;5559.340000000000146;648.720000000000027;690.710000000000036;228.77000000000001;;;;5
2018 / 06;Queens;08;3843.950000000000273;482.480000000000018;422.350000000000023;92.320000000000007;;;;4
2017 / 10;Queens;12;6553.029999999999745;418.600000000000023;741.300000000000068;;;;;4
2018 / 07;Brooklyn;04;3189.690000000000055;250.800000000000011;355.350000000000023;;;;;3
1995 / 06;Queens;11;3650.400000000000091;572.830000000000041;267.939999999999998;;;;;4
1997 / 04;Queens;14;2834.200000000000273;175.039999999999992;121.689999999999998;;;;;4
2018 / 07;Staten Island;03;6078.770000000000437;738.669999999999959;741.230000000000018;;;;;5
2018 / 07;Queens;14;3366.389999999999873;254.219999999999999;292.439999999999998;86.239999999999995;;;;4
2000 / 01;Brooklyn;17;4023.480000000000018;316.600000000000023;431.78000000000003;;;;17.920000000000002;3
2017 / 09;Manhattan;09;2286.159999999999854;340.75;274.720000000000027;31.629999999999999;50.509999999999998;;;1
2018 / 01;Manhattan;10;2803.0300000000002;281.439999999999998;270.579999999999984;;36.450000000000003;;28.800000000000001;1
1999 / 10;Brooklyn;17;4420.119999999999891;397.970000000000027;448.389999999999986;;;12.81;;3
2018 / 07;Queens;10;4049.910000000000309;393.389999999999986;519.870000000000005;72.049999999999997;;;;4
2017 / 11;Bronx;09;3991.099999999999909;209.039999999999992;319.900000000000034;;;4.98;;2
2018 / 08;Manhattan;01;1328.470000000000027;379.939999999999998;231.259999999999991;18.010000000000002;;;;1
2018 / 01;Bronx;09;3733.869999999999891;221.640000000000015;316.930000000000007;;;;44.100000000000001;2
2017 / 10;Bronx;07;3672.860000000000127;251.539999999999992;390.370000000000005;;;;;2
2017 / 10;Queens;04;3958.720000000000255;305.970000000000027;370.350000000000023;;;;;4
2000 / 10;Queens;05;4498.010000000000218;1043.730000000000018;763.470000000000027;;;;;4
2018 / 08;Brooklyn;08;2874.7800000000002;294.910000000000025;273.310000000000002;;;;;3
2017 / 12;Brooklyn;03;4009.119999999999891;378.75;332.910000000000025;;;;;3
2018 / 01;Bronx;10;2309.730000000000018;348.70999999999998;360.660000000000025;51.960000000000001;;;47.600000000000001;2
2014 / 04;Manhattan;02;2089.720000000000255;437.480000000000018;303.54000000000002;;19.77;;;1
2002 / 11;Brooklyn;07;3916.880000000000109;;;;;;;3
2017 / 11;Manhattan;02;2014.1400000000001;483.389999999999986;345.430000000000007;;19.66;;;1
2017 / 10;Manhattan;03;3021.400000000000091;316.639999999999986;291.129999999999995;;64.549999999999997;;;1
2017 / 11;Queens;07;6317.819999999999709;850.670000000000073;682.379999999999995;415.889999999999986;;;;4
2017 / 09;Queens;01;3795.260000000000218;560.450000000000045;567.389999999999986;;;;;4
1998 / 02;Bronx;09;3919.159999999999854;157.950000000000017;227.159999999999997;;;;;2
2008 / 06;Queens;13;6218.069999999999709;690.629999999999995;617.379999999999995;;;;;4
2018 / 06;Manhattan;11;2354.579999999999927;227.080000000000013;181.099999999999994;;;;;1
2017 / 11;Manhattan;09;2265.769999999999982;262.569999999999993;250.180000000000007;31.990000000000002;91.540000000000006;;;1
2017 / 12;Bronx;10;2286.730000000000018;402.28000000000003;354.360000000000014;100.269999999999996;;6.7;;2
2000 / 09;Queens;04;4062.200000000000273;452.329999999999984;467.810000000000002;;;;;4
2017 / 11;Brooklyn;10;3119.430000000000291;539.240000000000009;434.420000000000016;193.610000000000014;;;;3
2018 / 08;Queens;04;4288.109999999999673;368.930000000000007;430.970000000000027;;;;;4
2018 / 01;Brooklyn;09;2927.329999999999927;267.569999999999993;233.230000000000018;;;;12.75;3
2018 / 08;Queens;14;3274.380000000000109;271.449999999999989;302.769999999999982;98.540000000000006;;;;4
2017 / 09;Queens;06;2804.889999999999873;428.480000000000018;347.519999999999982;;;;;4
2017 / 12;Bronx;03;1850.630000000000109;132.439999999999998;140.439999999999998;;;;;2
2004 / 07;Brooklyn;10;3732.349999999999909;720.740000000000009;416.110000000000014;;;;;3
2017 / 11;Bronx;08;2409.650000000000091;345.350000000000023;342.170000000000016;78.620000000000005;;31.890000000000001;;2
1991 / 05;Staten Island;03;6520.0;;;;;;;5
2018 / 08;Brooklyn;09;3118.800000000000182;288.449999999999989;243.090000000000003;;;;;3
2006 / 08;Brooklyn;15;4439.220000000000255;740.909999999999968;434.430000000000007;;;;;3
2017 / 09;Brooklyn;10;3028.329999999999927;512.009999999999991;421.160000000000025;119.430000000000007;;;;3
2017 / 10;Bronx;01;1903.100000000000136;113.450000000000003;137.430000000000007;;;;;2
2016 / 07;Brooklyn;14;4643.800000000000182;440.53000000000003;340.720000000000027;;;;;3
2018 / 07;Brooklyn;12;4981.900000000000546;507.689999999999998;355.550000000000011;54.289999999999999;;;;3
2018 / 08;Queens;02;3111.170000000000073;440.160000000000025;404.860000000000014;77.900000000000006;;;;4
2018 / 01;Brooklyn;07;3157.420000000000073;452.189999999999998;445.060000000000002;97.909999999999997;82.719999999999999;;25.0;3
2017 / 12;Queens;02;2743.409999999999854;473.699999999999989;388.610000000000014;80.980000000000004;;;;4
2017 / 12;Queens;07;5819.850000000000364;895.779999999999973;668.060000000000059;316.730000000000018;;;;4
2017 / 11;Brooklyn;17;4238.739999999999782;314.25;409.170000000000016;;;39.420000000000002;;3
2017 / 09;Brooklyn;02;2412.010000000000218;529.879999999999995;361.610000000000014;55.509999999999998;24.850000000000001;;;3
2018 / 07;Queens;04;4240.8100000000004;346.920000000000016;394.160000000000025;;;;;4
2017 / 10;Manhattan;07;5067.289999999999964;1136.269999999999982;741.169999999999959;25.050000000000001;39.060000000000002;;;1
2017 / 11;Brooklyn;08;2648.900000000000091;284.889999999999986;271.360000000000014;;19.510000000000002;5.0;;3
2018 / 08;Brooklyn;17;4890.650000000000546;340.180000000000007;466.480000000000018;;;;;3
2018 / 07;Brooklyn;01;4524.440000000000509;516.460000000000036;447.410000000000025;51.57;;;;3
1994 / 08;Manhattan;10;3518.900000000000091;59.810000000000002;63.770000000000003;;;;;1
2017 / 10;Brooklyn;07;3211.590000000000146;409.75;385.430000000000007;129.289999999999992;101.560000000000002;;;3
2018 / 09;Brooklyn;09;3076.360000000000127;274.610000000000014;228.830000000000013;8.9;31.879999999999999;;;3
2018 / 01;Bronx;11;2813.159999999999854;314.019999999999982;325.04000000000002;65.670000000000002;;;47.300000000000004;2
2018 / 06;Queens;03;5210.579999999999927;404.079999999999984;503.550000000000011;;;;;4
2018 / 05;Bronx;03;2036.549999999999955;137.689999999999998;185.25;;;;;2
2017 / 12;Manhattan;07;4878.640000000000327;1289.370000000000118;802.120000000000005;24.960000000000001;29.560000000000002;;;1
2018 / 07;Manhattan;08;4785.449999999999818;1012.210000000000036;668.060000000000059;18.940000000000001;;;;1
2018 / 01;Manhattan;09;2211.519999999999982;253.050000000000011;244.039999999999992;20.210000000000001;70.820000000000007;;36.899999999999999;1
2017 / 11;Manhattan;10;2770.010000000000218;274.050000000000011;252.640000000000015;;39.439999999999998;;;1
2017 / 09;Bronx;06;2118.389999999999873;115.210000000000008;169.140000000000015;;58.719999999999999;;;2
2017 / 10;Manhattan;12;4872.329999999999927;417.850000000000023;449.180000000000007;;50.800000000000004;;;1
2010 / 12;Queens;01;3133.75;532.659999999999968;369.230000000000018;;;;;4
2017 / 09;Queens;13;5519.0600000000004;475.990000000000009;759.07000000000005;;;;;4
2017 / 11;Queens;03;4900.180000000000291;388.980000000000018;454.329999999999984;;;11.120000000000001;;4
2017 / 09;Brooklyn;18;5592.440000000000509;571.409999999999968;574.009999999999991;;;;;3
2017 / 10;Queens;05;4694.5;570.840000000000032;688.460000000000036;200.759999999999991;76.730000000000004;;;4
2017 / 11;Queens;10;3557.369999999999891;383.960000000000036;432.240000000000009;162.02000000000001;;;;4
2017 / 09;Brooklyn;13;2053.289999999999964;182.379999999999995;213.840000000000003;32.640000000000001;;;;3
2017 / 12;Manhattan;09;2226.010000000000218;330.579999999999984;289.45999999999998;27.789999999999999;77.090000000000003;;;1
2018 / 07;Bronx;12;3986.380000000000109;399.019999999999982;575.050000000000068;237.990000000000009;;;;2
2017 / 11;Bronx;03;1997.650000000000091;119.120000000000005;167.340000000000003;;;;;2
2018 / 09;Queens;02;2909.2800000000002;420.480000000000018;381.019999999999982;70.609999999999999;;;;4
2004 / 08;Manhattan;05;1475.019999999999982;271.110000000000014;110.390000000000001;;;;;1
2017 / 10;Brooklyn;13;2024.160000000000082;177.210000000000008;202.52000000000001;35.960000000000001;;;;3
2018 / 01;Queens;10;3115.849999999999909;397.620000000000005;467.939999999999998;75.900000000000006;;;35.399999999999999;4
2006 / 06;Brooklyn;17;5247.340000000000146;412.680000000000007;409.03000000000003;;;;;3
2018 / 01;Bronx;08;2366.300000000000182;371.319999999999993;400.610000000000014;31.280000000000001;;;25.199999999999999;2
2017 / 12;Manhattan;03;2859.820000000000164;358.990000000000009;319.54000000000002;;43.950000000000003;;;1
2018 / 09;Queens;07;6326.880000000000109;814.519999999999982;690.090000000000032;178.800000000000011;;;;4
2017 / 12;Brooklyn;15;4086.630000000000109;653.430000000000064;481.329999999999984;150.819999999999993;;;;3
2018 / 01;Queens;06;2674.340000000000146;438.810000000000002;373.620000000000005;;;;31.800000000000001;4
2018 / 01;Brooklyn;05;4208.460000000000036;290.53000000000003;407.110000000000014;;;;21.5;3
2018 / 07;Bronx;04;4143.600000000000364;246.680000000000007;349.04000000000002;11.359999999999999;;;;2
2018 / 07;Brooklyn;02;2373.829999999999927;456.199999999999989;356.28000000000003;61.710000000000001;;;;3
2013 / 09;Bronx;11;2894.920000000000073;284.75;240.200000000000017;;;;;2
2017 / 11;Bronx;05;3541.260000000000218;187.569999999999993;301.78000000000003;;;2.83;;2
2011 / 09;Staten Island;01;6305.430000000000291;723.060000000000059;530.549999999999955;;;;;5
2017 / 09;Queens;02;2957.400000000000091;413.860000000000014;369.439999999999998;;;;;4
2018 / 09;Brooklyn;03;4055.0300000000002;363.740000000000009;335.269999999999982;;;;;3
2017 / 09;Queens;14;3045.25;236.289999999999992;266.149999999999977;;;;;4
2017 / 10;Bronx;02;1495.350000000000136;81.079999999999998;124.260000000000005;;;;;2
2012 / 03;Bronx;01;2011.0;86.579999999999998;79.700000000000003;;;;;2
2017 / 11;Queens;01;3963.160000000000309;592.050000000000068;576.149999999999977;;;13.27;;4
2018 / 09;Bronx;11;2924.970000000000255;292.129999999999995;319.189999999999998;99.329999999999998;;;;2
2018 / 05;Queens;11;3127.170000000000073;494.620000000000005;450.129999999999995;212.460000000000008;;;;4
2018 / 09;Bronx;08;2250.079999999999927;329.259999999999991;337.269999999999982;53.359999999999999;;;;2
2018 / 07;Queens;03;5207.880000000000109;376.579999999999984;455.100000000000023;;;;;4
2004 / 02;Bronx;09;4068.990000000000236;168.0;;;;;;2
2007 / 05;Brooklyn;13;2251.360000000000127;200.870000000000005;178.360000000000014;;;;;3
2017 / 11;Queens;11;2826.480000000000018;522.75;414.410000000000025;403.949999999999989;;;;4
2018 / 09;Brooklyn;07;3209.230000000000018;436.389999999999986;395.79000000000002;72.299999999999997;;;;3
2017 / 12;Brooklyn;07;3075.269999999999982;457.850000000000023;405.710000000000036;113.609999999999999;77.799999999999997;;;3
2017 / 09;Brooklyn;04;3014.470000000000255;227.050000000000011;338.300000000000011;;;;;3
2017 / 10;Queens;02;3001.210000000000036;412.03000000000003;379.889999999999986;4.600000000000001;;;;4
2017 / 11;Bronx;06;2213.159999999999854;132.590000000000003;189.159999999999997;;52.840000000000003;;;2
1995 / 06;Brooklyn;17;5675.900000000000546;279.629999999999995;308.060000000000002;;;;;3
1997 / 01;Staten Island;01;4376.5;700.970000000000027;450.28000000000003;;;;100.400000000000006;5
2008 / 04;Brooklyn;11;4870.150000000000546;746.550000000000068;424.639999999999986;;;;;3
2003 / 02;Brooklyn;09;2968.590000000000146;116.359999999999999;;;;;;3
2018 / 01;Queens;11;2429.940000000000055;525.950000000000045;438.0;152.27000000000001;;;36.0;4
2017 / 12;Bronx;06;2087.079999999999927;132.140000000000015;165.0;;41.25;;;2
2017 / 11;Brooklyn;14;4899.949999999999818;468.819999999999993;348.319999999999993;;36.560000000000002;63.770000000000003;;3
2018 / 07;Manhattan;10;2878.179999999999836;249.879999999999995;249.319999999999993;;;;;1
2018 / 08;Bronx;11;3202.670000000000073;311.019999999999982;351.439999999999998;122.870000000000005;;;;2
2017 / 11;Manhattan;11;2275.420000000000073;246.110000000000014;204.280000000000001;;;;;1
2017 / 12;Queens;08;3191.970000000000255;500.449999999999989;388.050000000000011;204.189999999999998;;51.57;;4
2017 / 10;Queens;03;4914.800000000000182;332.920000000000016;439.240000000000009;;;;;4
2017 / 10;Brooklyn;01;5405.329999999999927;563.180000000000064;442.439999999999998;49.719999999999999;;;;3
2018 / 08;Bronx;08;2436.740000000000236;337.189999999999998;359.769999999999982;61.509999999999998;;;;2
2017 / 09;Queens;04;3940.25;334.560000000000002;393.230000000000018;;;;;4
2018 / 01;Brooklyn;01;5183.630000000000109;592.050000000000068;475.25;35.810000000000002;;;52.800000000000004;3
2017 / 09;Queens;03;4854.100000000000364;365.5;463.329999999999984;;;;;4
2010 / 09;Brooklyn;07;3392.269999999999982;423.240000000000009;329.180000000000007;;;;;3
2017 / 11;Queens;02;2942.7800000000002;429.610000000000014;366.95999999999998;90.810000000000002;;;;4
1994 / 09;Brooklyn;03;4503.800000000000182;135.830000000000013;238.530000000000001;;;;;3
2017 / 09;Manhattan;10;2750.139999999999873;264.720000000000027;246.640000000000015;;40.780000000000001;;;1
2017 / 12;Brooklyn;01;5094.590000000000146;663.039999999999964;436.870000000000005;44.410000000000004;;;;3
2017 / 10;Queens;13;5285.460000000000036;432.990000000000009;697.590000000000032;;;;;4
2017 / 11;Bronx;04;4199.760000000000218;212.450000000000017;306.189999999999998;;;;;2
2009 / 06;Bronx;07;4186.489999999999782;267.649999999999977;295.560000000000002;;;;;2
2017 / 09;Brooklyn;16;2049.470000000000255;113.879999999999995;147.27000000000001;29.68;;;;3
2017 / 10;Manhattan;10;2755.7800000000002;252.069999999999993;236.039999999999992;;45.649999999999999;;;1
2017 / 09;Bronx;08;2362.650000000000091;328.95999999999998;321.639999999999986;43.990000000000002;;;;2
2017 / 09;Manhattan;04;2362.769999999999982;493.28000000000003;402.430000000000007;;;;;1
2018 / 08;Manhattan;03;3171.139999999999873;375.629999999999995;347.0;;;;;1
2017 / 09;Staten Island;03;5674.539999999999964;730.800000000000068;710.539999999999964;;25.57;;;5
2017 / 09;Brooklyn;11;4845.400000000000546;611.350000000000023;502.930000000000007;164.840000000000003;;;;3
2017 / 09;Bronx;12;3645.940000000000055;375.740000000000009;521.990000000000009;150.390000000000015;;;;2
2017 / 11;Staten Island;01;5137.75;648.82000000000005;629.639999999999986;293.829999999999984;;161.180000000000007;;5
2018 / 04;Queens;12;6282.110000000000582;445.629999999999995;743.919999999999959;;;;;4
2017 / 11;Bronx;01;1911.090000000000146;99.159999999999997;115.620000000000005;;;;;2
2017 / 02;Bronx;10;2088.869999999999891;276.740000000000009;287.579999999999984;19.969999999999999;;;;2
2017 / 12;Bronx;12;3277.159999999999854;414.699999999999989;499.829999999999984;230.480000000000018;;;;2
2017 / 12;Queens;11;2482.970000000000255;523.950000000000045;384.170000000000016;301.350000000000023;;;;4
2018 / 01;Manhattan;06;2848.610000000000127;487.04000000000002;409.0;26.25;;;45.899999999999999;1
2018 / 09;Manhattan;03;2974.590000000000146;361.860000000000014;309.269999999999982;;44.079999999999998;;;1
2017 / 12;Queens;14;2644.769999999999982;275.329999999999984;253.090000000000003;90.989999999999995;;;;4
2017 / 12;Manhattan;05;1300.900000000000091;275.300000000000011;181.680000000000007;;;;;1
2017 / 12;Queens;01;3670.760000000000218;641.669999999999959;574.019999999999982;;;25.640000000000001;;4
2017 / 09;Brooklyn;15;4539.390000000000327;607.440000000000055;461.350000000000023;130.449999999999989;;;;3
2017 / 09;Manhattan;03;2990.369999999999891;373.230000000000018;325.720000000000027;;43.369999999999997;;;1
2017 / 10;Bronx;09;3801.880000000000109;191.319999999999993;300.060000000000002;;;;;2
2018 / 07;Manhattan;12;4967.340000000000146;440.449999999999989;463.449999999999989;30.940000000000001;;;;1
2017 / 12;Queens;09;3481.440000000000055;490.590000000000032;506.879999999999995;272.360000000000014;26.900000000000002;;;4
2018 / 01;Manhattan;02;2053.190000000000055;489.660000000000025;372.220000000000027;;17.41;;42.899999999999999;1
2018 / 08;Queens;08;3856.950000000000273;479.650000000000034;408.949999999999989;65.210000000000008;;;;4
2018 / 03;Queens;13;4432.5600000000004;474.350000000000023;669.300000000000068;;;;;4
2018 / 06;Staten Island;03;6594.230000000000473;828.240000000000009;813.810000000000059;;27.32;;;5
